version,route,date,qty,volume,country,lane_type
v_prior,Zaragoza-Poznan,2026-04-06,680,1020.0,Spain,Road
v_current,Zaragoza-Poznan,2026-04-06,690,1035.0,Spain,Road
v_prior,Zaragoza-Poznan,2026-04-07,1930,2895.0,Spain,Road
v_current,Zaragoza-Poznan,2026-04-07,1864,2796.0,Spain,Road
v_prior,Berlin-Frankfurt,2026-04-01,557,835.5,Germany,Road
v_current,Berlin-Frankfurt,2026-04-01,544,816.0,Germany,Road
v_prior,Berlin-Frankfurt,2026-04-02,2480,3720.0,Germany,Road
v_current,Berlin-Frankfurt,2026-04-02,2457,3685.5,Germany,Road
v_prior,Berlin-Frankfurt,2026-04-03,3244,4866.0,Germany,Road
v_current,Berlin-Frankfurt,2026-04-03,3396,5094.0,Germany,Road
v_prior,Berlin-Frankfurt,2026-04-04,53,79.5,Germany,Road
v_current,Berlin-Frankfurt,2026-04-04,55,82.5,Germany,Road
v_prior,Berlin-Frankfurt,2026-04-05,1082,1623.0,Germany,Road
v_current,Berlin-Frankfurt,2026-04-05,1132,1698.0,Germany,Road
v_prior,Berlin-Frankfurt,2026-04-06,106,159.0,Germany,Road
v_current,Berlin-Frankfurt,2026-04-06,100,150.0,Germany,Road
v_prior,Berlin-Frankfurt,2026-04-07,304,456.0,Germany,Road
v_current,Berlin-Frankfurt,2026-04-07,303,454.5,Germany,Road
v_prior,Zaragoza-The Hague,2026-04-01,1988,2982.0,Spain,Road
v_current,Zaragoza-The Hague,2026-04-01,1934,2901.0,Spain,Road
v_prior,Zaragoza-The Hague,2026-04-02,2712,4068.0,Spain,Road
v_current,Zaragoza-The Hague,2026-04-02,2678,4017.0,Spain,Road
v_prior,Zaragoza-The Hague,2026-04-03,1411,2116.5,Spain,Road
v_current,Zaragoza-The Hague,2026-04-03,1406,2109.0,Spain,Road
v_prior,Zaragoza-The Hague,2026-04-04,1095,1642.5,Spain,Road
v_current,Zaragoza-The Hague,2026-04-04,1123,1684.5,Spain,Road
v_prior,Zaragoza-The Hague,2026-04-05,2969,4453.5,Spain,Road
v_current,Zaragoza-The Hague,2026-04-05,3083,4624.5,Spain,Road
v_prior,Zaragoza-The Hague,2026-04-06,820,1230.0,Spain,Road
v_current,Zaragoza-The Hague,2026-04-06,811,1216.5,Spain,Road
v_prior,Zaragoza-The Hague,2026-04-07,1631,2446.5,Spain,Road
v_current,Zaragoza-The Hague,2026-04-07,1632,2448.0,Spain,Road
v_prior,Stuttgart-The Hague,2026-04-01,1569,2353.5,Germany,Road
v_current,Stuttgart-The Hague,2026-04-01,1540,2310.0,Germany,Road
v_prior,Stuttgart-The Hague,2026-04-02,68,102.0,Germany,Road
v_current,Stuttgart-The Hague,2026-04-02,66,99.0,Germany,Road
v_prior,Stuttgart-The Hague,2026-04-03,1668,2502.0,Germany,Road
v_current,Stuttgart-The Hague,2026-04-03,1653,2479.5,Germany,Road
v_prior,Stuttgart-The Hague,2026-04-04,2503,3754.5,Germany,Road
v_current,Stuttgart-The Hague,2026-04-04,2386,3579.0,Germany,Road
v_prior,Stuttgart-The Hague,2026-04-05,280,420.0,Germany,Road
v_current,Stuttgart-The Hague,2026-04-05,285,427.5,Germany,Road
v_prior,Stuttgart-The Hague,2026-04-06,1934,2901.0,Germany,Road
v_current,Stuttgart-The Hague,2026-04-06,2005,3007.5,Germany,Road
v_prior,Stuttgart-The Hague,2026-04-07,1998,2997.0,Germany,Road
v_current,Stuttgart-The Hague,2026-04-07,2019,3028.5,Germany,Road
v_prior,Seville-Valencia,2026-04-01,735,1102.5,Spain,Road
v_current,Seville-Valencia,2026-04-01,724,1086.0,Spain,Road
v_prior,Seville-Valencia,2026-04-02,3324,4986.0,Spain,Road
v_current,Seville-Valencia,2026-04-02,3200,4800.0,Spain,Road
v_prior,Seville-Valencia,2026-04-03,1544,2316.0,Spain,Road
v_current,Seville-Valencia,2026-04-03,1511,2266.5,Spain,Road
v_prior,Seville-Valencia,2026-04-04,2229,3343.5,Spain,Road
v_current,Seville-Valencia,2026-04-04,2273,3409.5,Spain,Road
v_prior,Seville-Valencia,2026-04-05,2970,4455.0,Spain,Road
v_current,Seville-Valencia,2026-04-05,3079,4618.5,Spain,Road
v_prior,Seville-Valencia,2026-04-06,3058,4587.0,Spain,Road
v_current,Seville-Valencia,2026-04-06,2993,4489.5,Spain,Road
v_prior,Seville-Valencia,2026-04-07,2699,4048.5,Spain,Road
v_current,Seville-Valencia,2026-04-07,2675,4012.5,Spain,Road
v_prior,Lodz-Hamburg,2026-04-01,1640,2460.0,Poland,Rail
v_current,Lodz-Hamburg,2026-04-01,1659,2488.5,Poland,Rail
v_prior,Lodz-Hamburg,2026-04-02,3425,5137.5,Poland,Rail
v_current,Lodz-Hamburg,2026-04-02,3580,5370.0,Poland,Rail
v_prior,Lodz-Hamburg,2026-04-03,359,538.5,Poland,Rail
v_current,Lodz-Hamburg,2026-04-03,351,526.5,Poland,Rail
v_prior,Lodz-Hamburg,2026-04-04,298,447.0,Poland,Rail
v_current,Lodz-Hamburg,2026-04-04,311,466.5,Poland,Rail
v_prior,Lodz-Hamburg,2026-04-05,1917,2875.5,Poland,Rail
v_current,Lodz-Hamburg,2026-04-05,1919,2878.5,Poland,Rail
v_prior,Lodz-Hamburg,2026-04-06,2806,4209.0,Poland,Rail
v_current,Lodz-Hamburg,2026-04-06,2796,4194.0,Poland,Rail
v_prior,Lodz-Hamburg,2026-04-07,3361,5041.5,Poland,Rail
v_current,Lodz-Hamburg,2026-04-07,3322,4983.0,Poland,Rail
v_prior,Palermo-Stuttgart,2026-04-01,718,1077.0,Italy,Road
v_current,Palermo-Stuttgart,2026-04-01,701,1051.5,Italy,Road
v_prior,Palermo-Stuttgart,2026-04-02,2326,3489.0,Italy,Road
v_current,Palermo-Stuttgart,2026-04-02,2388,3582.0,Italy,Road
v_prior,Palermo-Stuttgart,2026-04-03,1175,1762.5,Italy,Road
v_current,Palermo-Stuttgart,2026-04-03,1144,1716.0,Italy,Road
v_prior,Palermo-Stuttgart,2026-04-04,2699,4048.5,Italy,Road
v_current,Palermo-Stuttgart,2026-04-04,2793,4189.5,Italy,Road
v_prior,Palermo-Stuttgart,2026-04-05,2380,3570.0,Italy,Road
v_current,Palermo-Stuttgart,2026-04-05,2414,3621.0,Italy,Road
v_prior,Palermo-Stuttgart,2026-04-06,1265,1897.5,Italy,Road
v_current,Palermo-Stuttgart,2026-04-06,1288,1932.0,Italy,Road
v_prior,Palermo-Stuttgart,2026-04-07,799,1198.5,Italy,Road
v_current,Palermo-Stuttgart,2026-04-07,802,1203.0,Italy,Road
v_prior,Nice-Valencia,2026-04-01,2650,3975.0,France,Road
v_current,Nice-Valencia,2026-04-01,2744,4116.0,France,Road
v_prior,Nice-Valencia,2026-04-02,3394,5091.0,France,Road
v_current,Nice-Valencia,2026-04-02,3376,5064.0,France,Road
v_prior,Nice-Valencia,2026-04-03,2666,3999.0,France,Road
v_current,Nice-Valencia,2026-04-03,2540,3810.0,France,Road
v_prior,Nice-Valencia,2026-04-04,2049,3073.5,France,Road
v_current,Nice-Valencia,2026-04-04,2145,3217.5,France,Road
v_prior,Nice-Valencia,2026-04-05,67,100.5,France,Road
v_current,Nice-Valencia,2026-04-05,69,103.5,France,Road
v_prior,Nice-Valencia,2026-04-06,1254,1881.0,France,Road
v_current,Nice-Valencia,2026-04-06,1288,1932.0,France,Road
v_prior,Nice-Valencia,2026-04-07,260,390.0,France,Road
v_current,Nice-Valencia,2026-04-07,272,408.0,France,Road
v_prior,Wroclaw-Milan,2026-04-01,670,1005.0,Poland,Road
v_current,Wroclaw-Milan,2026-04-01,678,1017.0,Poland,Road
v_prior,Wroclaw-Milan,2026-04-02,2749,4123.5,Poland,Road
v_current,Wroclaw-Milan,2026-04-02,2653,3979.5,Poland,Road
v_prior,Wroclaw-Milan,2026-04-03,1582,2373.0,Poland,Road
v_current,Wroclaw-Milan,2026-04-03,1587,2380.5,Poland,Road
v_prior,Wroclaw-Milan,2026-04-04,1858,2787.0,Poland,Road
v_current,Wroclaw-Milan,2026-04-04,1913,2869.5,Poland,Road
v_prior,Wroclaw-Milan,2026-04-05,2178,3267.0,Poland,Road
v_current,Wroclaw-Milan,2026-04-05,2211,3316.5,Poland,Road
v_prior,Wroclaw-Milan,2026-04-06,3277,4915.5,Poland,Road
v_current,Wroclaw-Milan,2026-04-06,3224,4836.0,Poland,Road
v_prior,Wroclaw-Milan,2026-04-07,1494,2241.0,Poland,Road
v_current,Wroclaw-Milan,2026-04-07,1489,2233.5,Poland,Road
v_prior,Rotterdam-London,2026-04-01,2238,3357.0,Netherlands,Air
v_current,Rotterdam-London,2026-04-01,2187,3280.5,Netherlands,Air
v_prior,Rotterdam-London,2026-04-02,2356,3534.0,Netherlands,Air
v_current,Rotterdam-London,2026-04-02,2274,3411.0,Netherlands,Air
v_prior,Rotterdam-London,2026-04-03,3024,4536.0,Netherlands,Air
v_current,Rotterdam-London,2026-04-03,3148,4722.0,Netherlands,Air
v_prior,Rotterdam-London,2026-04-04,1797,2695.5,Netherlands,Air
v_current,Rotterdam-London,2026-04-04,1745,2617.5,Netherlands,Air
v_prior,Rotterdam-London,2026-04-05,3086,4629.0,Netherlands,Air
v_current,Rotterdam-London,2026-04-05,3178,4767.0,Netherlands,Air
v_prior,Rotterdam-London,2026-04-06,1704,2556.0,Netherlands,Air
v_current,Rotterdam-London,2026-04-06,1622,2433.0,Netherlands,Air
v_prior,Rotterdam-London,2026-04-07,3236,4854.0,Netherlands,Air
v_current,Rotterdam-London,2026-04-07,3217,4825.5,Netherlands,Air
v_prior,Glasgow-Nice,2026-04-01,2929,4393.5,UK,Road
v_current,Glasgow-Nice,2026-04-01,2927,4390.5,UK,Road
v_prior,Glasgow-Nice,2026-04-02,2649,3973.5,UK,Road
v_current,Glasgow-Nice,2026-04-02,2744,4116.0,UK,Road
v_prior,Glasgow-Nice,2026-04-03,2783,4174.5,UK,Road
v_current,Glasgow-Nice,2026-04-03,2773,4159.5,UK,Road
v_prior,Glasgow-Nice,2026-04-04,2157,3235.5,UK,Road
v_current,Glasgow-Nice,2026-04-04,2051,3076.5,UK,Road
v_prior,Glasgow-Nice,2026-04-05,984,1476.0,UK,Road
v_current,Glasgow-Nice,2026-04-05,987,1480.5,UK,Road
v_prior,Glasgow-Nice,2026-04-06,206,309.0,UK,Road
v_current,Glasgow-Nice,2026-04-06,203,304.5,UK,Road
v_prior,Glasgow-Nice,2026-04-07,819,1228.5,UK,Road
v_current,Glasgow-Nice,2026-04-07,857,1285.5,UK,Road
v_prior,The Hague-Paris,2026-04-01,3010,4515.0,Netherlands,Air
v_current,The Hague-Paris,2026-04-01,3141,4711.5,Netherlands,Air
v_prior,The Hague-Paris,2026-04-02,1174,1761.0,Netherlands,Air
v_current,The Hague-Paris,2026-04-02,1176,1764.0,Netherlands,Air
v_prior,The Hague-Paris,2026-04-03,419,628.5,Netherlands,Air
v_current,The Hague-Paris,2026-04-03,437,655.5,Netherlands,Air
v_prior,The Hague-Paris,2026-04-04,1427,2140.5,Netherlands,Air
v_current,The Hague-Paris,2026-04-04,1489,2233.5,Netherlands,Air
v_prior,The Hague-Paris,2026-04-05,106,159.0,Netherlands,Air
v_current,The Hague-Paris,2026-04-05,109,163.5,Netherlands,Air
v_prior,The Hague-Paris,2026-04-06,722,1083.0,Netherlands,Air
v_current,The Hague-Paris,2026-04-06,715,1072.5,Netherlands,Air
v_prior,The Hague-Paris,2026-04-07,2194,3291.0,Netherlands,Air
v_current,The Hague-Paris,2026-04-07,2273,3409.5,Netherlands,Air
v_prior,Poznan-Cologne,2026-04-01,3194,4791.0,Poland,Road
v_current,Poznan-Cologne,2026-04-01,3349,5023.5,Poland,Road
v_prior,Poznan-Cologne,2026-04-02,446,669.0,Poland,Road
v_current,Poznan-Cologne,2026-04-02,433,649.5,Poland,Road
v_prior,Poznan-Cologne,2026-04-03,308,462.0,Poland,Road
v_current,Poznan-Cologne,2026-04-03,314,471.0,Poland,Road
v_prior,Poznan-Cologne,2026-04-04,1490,2235.0,Poland,Road
v_current,Poznan-Cologne,2026-04-04,1498,2247.0,Poland,Road
v_prior,Poznan-Cologne,2026-04-05,1684,2526.0,Poland,Road
v_current,Poznan-Cologne,2026-04-05,1629,2443.5,Poland,Road
v_prior,Poznan-Cologne,2026-04-06,1144,1716.0,Poland,Road
v_current,Poznan-Cologne,2026-04-06,1108,1662.0,Poland,Road
v_prior,Poznan-Cologne,2026-04-07,516,774.0,Poland,Road
v_current,Poznan-Cologne,2026-04-07,517,775.5,Poland,Road
v_prior,Poznan-London,2026-04-01,86,129.0,Poland,Rail
v_current,Poznan-London,2026-04-01,83,124.5,Poland,Rail
v_prior,Poznan-London,2026-04-02,2645,3967.5,Poland,Rail
v_current,Poznan-London,2026-04-02,2714,4071.0,Poland,Rail
v_prior,Poznan-London,2026-04-03,1798,2697.0,Poland,Rail
v_current,Poznan-London,2026-04-03,1772,2658.0,Poland,Rail
v_prior,Poznan-London,2026-04-04,1312,1968.0,Poland,Rail
v_current,Poznan-London,2026-04-04,1247,1870.5,Poland,Rail
v_prior,Poznan-London,2026-04-05,1708,2562.0,Poland,Rail
v_current,Poznan-London,2026-04-05,1742,2613.0,Poland,Rail
v_prior,Poznan-London,2026-04-06,1681,2521.5,Poland,Rail
v_current,Poznan-London,2026-04-06,1666,2499.0,Poland,Rail
v_prior,Poznan-London,2026-04-07,2003,3004.5,Poland,Rail
v_current,Poznan-London,2026-04-07,2039,3058.5,Poland,Rail
v_prior,Krakow-London,2026-04-01,2340,3510.0,Poland,Rail
v_current,Krakow-London,2026-04-01,2254,3381.0,Poland,Rail
v_prior,Krakow-London,2026-04-02,1086,1629.0,Poland,Rail
v_current,Krakow-London,2026-04-02,1054,1581.0,Poland,Rail
v_prior,Krakow-London,2026-04-03,3093,4639.5,Poland,Rail
v_current,Krakow-London,2026-04-03,2938,4407.0,Poland,Rail
v_prior,Krakow-London,2026-04-04,3311,4966.5,Poland,Rail
v_current,Krakow-London,2026-04-04,3413,5119.5,Poland,Rail
v_prior,Krakow-London,2026-04-05,1407,2110.5,Poland,Rail
v_current,Krakow-London,2026-04-05,1444,2166.0,Poland,Rail
v_prior,Krakow-London,2026-04-06,2733,4099.5,Poland,Rail
v_current,Krakow-London,2026-04-06,2868,4302.0,Poland,Rail
v_prior,Krakow-London,2026-04-07,3043,4564.5,Poland,Rail
v_current,Krakow-London,2026-04-07,3191,4786.5,Poland,Rail
v_prior,Munich-Palermo,2026-04-01,2781,4171.5,Germany,Air
v_current,Munich-Palermo,2026-04-01,2695,4042.5,Germany,Air
v_prior,Munich-Palermo,2026-04-02,1815,2722.5,Germany,Air
v_current,Munich-Palermo,2026-04-02,1823,2734.5,Germany,Air
v_prior,Munich-Palermo,2026-04-03,2089,3133.5,Germany,Air
v_current,Munich-Palermo,2026-04-03,2118,3177.0,Germany,Air
v_prior,Munich-Palermo,2026-04-04,816,1224.0,Germany,Air
v_current,Munich-Palermo,2026-04-04,817,1225.5,Germany,Air
v_prior,Munich-Palermo,2026-04-05,956,1434.0,Germany,Air
v_current,Munich-Palermo,2026-04-05,913,1369.5,Germany,Air
v_prior,Munich-Palermo,2026-04-06,1684,2526.0,Germany,Air
v_current,Munich-Palermo,2026-04-06,1685,2527.5,Germany,Air
v_prior,Munich-Palermo,2026-04-07,1267,1900.5,Germany,Air
v_current,Munich-Palermo,2026-04-07,1306,1959.0,Germany,Air
v_prior,Manchester-Milan,2026-04-01,975,1462.5,UK,Road
v_current,Manchester-Milan,2026-04-01,937,1405.5,UK,Road
v_prior,Manchester-Milan,2026-04-02,1551,2326.5,UK,Road
v_current,Manchester-Milan,2026-04-02,1537,2305.5,UK,Road
v_prior,Manchester-Milan,2026-04-03,2035,3052.5,UK,Road
v_current,Manchester-Milan,2026-04-03,1935,2902.5,UK,Road
v_prior,Manchester-Milan,2026-04-04,2049,3073.5,UK,Road
v_current,Manchester-Milan,2026-04-04,1997,2995.5,UK,Road
v_prior,Manchester-Milan,2026-04-05,547,820.5,UK,Road
v_current,Manchester-Milan,2026-04-05,547,820.5,UK,Road
v_prior,Manchester-Milan,2026-04-06,657,985.5,UK,Road
v_current,Manchester-Milan,2026-04-06,666,999.0,UK,Road
v_prior,Manchester-Milan,2026-04-07,972,1458.0,UK,Road
v_current,Manchester-Milan,2026-04-07,1019,1528.5,UK,Road
v_prior,Paris-Lyon,2026-04-01,2000,3000.0,France,Road
v_current,Paris-Lyon,2026-04-01,1990,2985.0,France,Road
v_prior,Paris-Lyon,2026-04-02,1214,1821.0,France,Road
v_current,Paris-Lyon,2026-04-02,1226,1839.0,France,Road
v_prior,Paris-Lyon,2026-04-03,2221,3331.5,France,Road
v_current,Paris-Lyon,2026-04-03,2194,3291.0,France,Road
v_prior,Paris-Lyon,2026-04-04,3281,4921.5,France,Road
v_current,Paris-Lyon,2026-04-04,3438,5157.0,France,Road
v_prior,Paris-Lyon,2026-04-05,3470,5205.0,France,Road
v_current,Paris-Lyon,2026-04-05,3603,5404.5,France,Road
v_prior,Paris-Lyon,2026-04-06,2858,4287.0,France,Road
v_current,Paris-Lyon,2026-04-06,2854,4281.0,France,Road
v_prior,Paris-Lyon,2026-04-07,3499,5248.5,France,Road
v_current,Paris-Lyon,2026-04-07,3663,5494.5,France,Road
v_prior,Palermo-Turin,2026-04-01,2936,4404.0,Italy,Air
v_current,Palermo-Turin,2026-04-01,2878,4317.0,Italy,Air
v_prior,Palermo-Turin,2026-04-02,455,682.5,Italy,Air
v_current,Palermo-Turin,2026-04-02,433,649.5,Italy,Air
v_prior,Palermo-Turin,2026-04-03,3075,4612.5,Italy,Air
v_current,Palermo-Turin,2026-04-03,3189,4783.5,Italy,Air
v_prior,Palermo-Turin,2026-04-04,371,556.5,Italy,Air
v_current,Palermo-Turin,2026-04-04,363,544.5,Italy,Air
v_prior,Palermo-Turin,2026-04-05,1413,2119.5,Italy,Air
v_current,Palermo-Turin,2026-04-05,1438,2157.0,Italy,Air
v_prior,Palermo-Turin,2026-04-06,733,1099.5,Italy,Air
v_current,Palermo-Turin,2026-04-06,703,1054.5,Italy,Air
v_prior,Palermo-Turin,2026-04-07,1222,1833.0,Italy,Air
v_current,Palermo-Turin,2026-04-07,1225,1837.5,Italy,Air
v_prior,Genoa-Lyon,2026-04-01,2300,3450.0,Italy,Rail
v_current,Genoa-Lyon,2026-04-01,2196,3294.0,Italy,Rail
v_prior,Genoa-Lyon,2026-04-02,2928,4392.0,Italy,Rail
v_current,Genoa-Lyon,2026-04-02,2908,4362.0,Italy,Rail
v_prior,Genoa-Lyon,2026-04-03,1100,1650.0,Italy,Rail
v_current,Genoa-Lyon,2026-04-03,1059,1588.5,Italy,Rail
v_prior,Genoa-Lyon,2026-04-04,918,1377.0,Italy,Rail
v_current,Genoa-Lyon,2026-04-04,893,1339.5,Italy,Rail
v_prior,Genoa-Lyon,2026-04-05,3267,4900.5,Italy,Rail
v_current,Genoa-Lyon,2026-04-05,3427,5140.5,Italy,Rail
v_prior,Genoa-Lyon,2026-04-06,219,328.5,Italy,Rail
v_current,Genoa-Lyon,2026-04-06,218,327.0,Italy,Rail
v_prior,Genoa-Lyon,2026-04-07,2712,4068.0,Italy,Rail
v_current,Genoa-Lyon,2026-04-07,2589,3883.5,Italy,Rail
v_prior,Rotterdam-Liverpool,2026-04-01,1752,2628.0,Netherlands,Road
v_current,Rotterdam-Liverpool,2026-04-01,1781,2671.5,Netherlands,Road
v_prior,Rotterdam-Liverpool,2026-04-02,2093,3139.5,Netherlands,Road
v_current,Rotterdam-Liverpool,2026-04-02,2137,3205.5,Netherlands,Road
v_prior,Rotterdam-Liverpool,2026-04-03,196,294.0,Netherlands,Road
v_current,Rotterdam-Liverpool,2026-04-03,192,288.0,Netherlands,Road
v_prior,Rotterdam-Liverpool,2026-04-04,3142,4713.0,Netherlands,Road
v_current,Rotterdam-Liverpool,2026-04-04,3054,4581.0,Netherlands,Road
v_prior,Rotterdam-Liverpool,2026-04-05,3450,5175.0,Netherlands,Road
v_current,Rotterdam-Liverpool,2026-04-05,3548,5322.0,Netherlands,Road
v_prior,Rotterdam-Liverpool,2026-04-06,3068,4602.0,Netherlands,Road
v_current,Rotterdam-Liverpool,2026-04-06,3158,4737.0,Netherlands,Road
v_prior,Rotterdam-Liverpool,2026-04-07,1544,2316.0,Netherlands,Road
v_current,Rotterdam-Liverpool,2026-04-07,1616,2424.0,Netherlands,Road
v_prior,Utrecht-Cologne,2026-04-01,3333,4999.5,Netherlands,Air
v_current,Utrecht-Cologne,2026-04-01,3352,5028.0,Netherlands,Air
v_prior,Utrecht-Cologne,2026-04-02,3442,5163.0,Netherlands,Air
v_current,Utrecht-Cologne,2026-04-02,3325,4987.5,Netherlands,Air
v_prior,Utrecht-Cologne,2026-04-03,906,1359.0,Netherlands,Air
v_current,Utrecht-Cologne,2026-04-03,870,1305.0,Netherlands,Air
v_prior,Utrecht-Cologne,2026-04-04,140,210.0,Netherlands,Air
v_current,Utrecht-Cologne,2026-04-04,141,211.5,Netherlands,Air
v_prior,Utrecht-Cologne,2026-04-05,1132,1698.0,Netherlands,Air
v_current,Utrecht-Cologne,2026-04-05,1094,1641.0,Netherlands,Air
v_prior,Utrecht-Cologne,2026-04-06,2504,3756.0,Netherlands,Air
v_current,Utrecht-Cologne,2026-04-06,2402,3603.0,Netherlands,Air
v_prior,Utrecht-Cologne,2026-04-07,3313,4969.5,Netherlands,Air
v_current,Utrecht-Cologne,2026-04-07,3303,4954.5,Netherlands,Air
v_prior,Liverpool-Lyon,2026-04-01,2263,3394.5,UK,Road
v_current,Liverpool-Lyon,2026-04-01,2194,3291.0,UK,Road
v_prior,Liverpool-Lyon,2026-04-02,965,1447.5,UK,Road
v_current,Liverpool-Lyon,2026-04-02,943,1414.5,UK,Road
v_prior,Liverpool-Lyon,2026-04-03,3446,5169.0,UK,Road
v_current,Liverpool-Lyon,2026-04-03,3362,5043.0,UK,Road
v_prior,Liverpool-Lyon,2026-04-04,3136,4704.0,UK,Road
v_current,Liverpool-Lyon,2026-04-04,3284,4926.0,UK,Road
v_prior,Liverpool-Lyon,2026-04-05,1740,2610.0,UK,Road
v_current,Liverpool-Lyon,2026-04-05,1778,2667.0,UK,Road
v_prior,Liverpool-Lyon,2026-04-06,714,1071.0,UK,Road
v_current,Liverpool-Lyon,2026-04-06,699,1048.5,UK,Road
v_prior,Liverpool-Lyon,2026-04-07,2113,3169.5,UK,Road
v_current,Liverpool-Lyon,2026-04-07,2161,3241.5,UK,Road
v_prior,Krakow-Frankfurt,2026-04-01,1019,1528.5,Poland,Rail
v_current,Krakow-Frankfurt,2026-04-01,975,1462.5,Poland,Rail
v_prior,Krakow-Frankfurt,2026-04-02,1499,2248.5,Poland,Rail
v_current,Krakow-Frankfurt,2026-04-02,1500,2250.0,Poland,Rail
v_prior,Krakow-Frankfurt,2026-04-03,2400,3600.0,Poland,Rail
v_current,Krakow-Frankfurt,2026-04-03,2410,3615.0,Poland,Rail
v_prior,Krakow-Frankfurt,2026-04-04,1532,2298.0,Poland,Rail
v_current,Krakow-Frankfurt,2026-04-04,1592,2388.0,Poland,Rail
v_prior,Krakow-Frankfurt,2026-04-05,2146,3219.0,Poland,Rail
v_current,Krakow-Frankfurt,2026-04-05,2064,3096.0,Poland,Rail
v_prior,Krakow-Frankfurt,2026-04-06,157,235.5,Poland,Rail
v_current,Krakow-Frankfurt,2026-04-06,163,244.5,Poland,Rail
v_prior,Krakow-Frankfurt,2026-04-07,3425,5137.5,Poland,Rail
v_current,Krakow-Frankfurt,2026-04-07,3265,4897.5,Poland,Rail
v_prior,Lodz-Nice,2026-04-01,2106,3159.0,Poland,Road
v_current,Lodz-Nice,2026-04-01,2074,3111.0,Poland,Road
v_prior,Lodz-Nice,2026-04-02,2692,4038.0,Poland,Road
v_current,Lodz-Nice,2026-04-02,2819,4228.5,Poland,Road
v_prior,Lodz-Nice,2026-04-03,1175,1762.5,Poland,Road
v_current,Lodz-Nice,2026-04-03,1139,1708.5,Poland,Road
v_prior,Lodz-Nice,2026-04-04,2507,3760.5,Poland,Road
v_current,Lodz-Nice,2026-04-04,2561,3841.5,Poland,Road
v_prior,Lodz-Nice,2026-04-05,3035,4552.5,Poland,Road
v_current,Lodz-Nice,2026-04-05,3181,4771.5,Poland,Road
v_prior,Lodz-Nice,2026-04-06,1051,1576.5,Poland,Road
v_current,Lodz-Nice,2026-04-06,1103,1654.5,Poland,Road
v_prior,Lodz-Nice,2026-04-07,1022,1533.0,Poland,Road
v_current,Lodz-Nice,2026-04-07,1033,1549.5,Poland,Road
v_prior,Rome-Turin,2026-04-01,242,363.0,Italy,Road
v_current,Rome-Turin,2026-04-01,236,354.0,Italy,Road
v_prior,Rome-Turin,2026-04-02,2662,3993.0,Italy,Road
v_current,Rome-Turin,2026-04-02,2577,3865.5,Italy,Road
v_prior,Rome-Turin,2026-04-03,376,564.0,Italy,Road
v_current,Rome-Turin,2026-04-03,389,583.5,Italy,Road
v_prior,Rome-Turin,2026-04-04,1838,2757.0,Italy,Road
v_current,Rome-Turin,2026-04-04,1785,2677.5,Italy,Road
v_prior,Rome-Turin,2026-04-05,1516,2274.0,Italy,Road
v_current,Rome-Turin,2026-04-05,1525,2287.5,Italy,Road
v_prior,Rome-Turin,2026-04-06,179,268.5,Italy,Road
v_current,Rome-Turin,2026-04-06,172,258.0,Italy,Road
v_prior,Rome-Turin,2026-04-07,3057,4585.5,Italy,Road
v_current,Rome-Turin,2026-04-07,3144,4716.0,Italy,Road
v_prior,Nice-Birmingham,2026-04-01,2355,3532.5,France,Sea
v_current,Nice-Birmingham,2026-04-01,2331,3496.5,France,Sea
v_prior,Nice-Birmingham,2026-04-02,73,109.5,France,Sea
v_current,Nice-Birmingham,2026-04-02,73,109.5,France,Sea
v_prior,Nice-Birmingham,2026-04-03,246,369.0,France,Sea
v_current,Nice-Birmingham,2026-04-03,253,379.5,France,Sea
v_prior,Nice-Birmingham,2026-04-04,2980,4470.0,France,Sea
v_current,Nice-Birmingham,2026-04-04,2841,4261.5,France,Sea
v_prior,Nice-Birmingham,2026-04-05,1439,2158.5,France,Sea
v_current,Nice-Birmingham,2026-04-05,1384,2076.0,France,Sea
v_prior,Nice-Birmingham,2026-04-06,347,520.5,France,Sea
v_current,Nice-Birmingham,2026-04-06,334,501.0,France,Sea
v_prior,Nice-Birmingham,2026-04-07,1895,2842.5,France,Sea
v_current,Nice-Birmingham,2026-04-07,1918,2877.0,France,Sea
v_prior,Milan-Turin,2026-04-01,1273,1909.5,Italy,Road
v_current,Milan-Turin,2026-04-01,1241,1861.5,Italy,Road
v_prior,Milan-Turin,2026-04-02,742,1113.0,Italy,Road
v_current,Milan-Turin,2026-04-02,734,1101.0,Italy,Road
v_prior,Milan-Turin,2026-04-03,1534,2301.0,Italy,Road
v_current,Milan-Turin,2026-04-03,1529,2293.5,Italy,Road
v_prior,Milan-Turin,2026-04-04,939,1408.5,Italy,Road
v_current,Milan-Turin,2026-04-04,928,1392.0,Italy,Road
v_prior,Milan-Turin,2026-04-05,1190,1785.0,Italy,Road
v_current,Milan-Turin,2026-04-05,1170,1755.0,Italy,Road
v_prior,Milan-Turin,2026-04-06,1431,2146.5,Italy,Road
v_current,Milan-Turin,2026-04-06,1414,2121.0,Italy,Road
v_prior,Milan-Turin,2026-04-07,746,1119.0,Italy,Road
v_current,Milan-Turin,2026-04-07,716,1074.0,Italy,Road
v_prior,Stuttgart-Hamburg,2026-04-01,2412,3618.0,Germany,Rail
v_current,Stuttgart-Hamburg,2026-04-01,3525,5287.5,Germany,Rail
v_prior,Stuttgart-Hamburg,2026-04-02,3438,5157.0,Germany,Rail
